geo,time,gdp_nominal,gdp_const_2015,gfcf_total,gfcf_public,env_consumption,env_investment,population,real_gdp_per_capita,workers_thousands,hours_worked_thousands,value_added,short_rate,long_rate,long_rate_ecb,public_consumption,long_rate_oecd,long_rate_oecd_outlook,gdp_deflator_2015,env_consumption_const_2015,env_investment_const_2015,env_total_const_2015,env_total,public_consumption_const_2015,gfcf_private,gfcf_total_const_2015,gfcf_public_const_2015,gfcf_private_const_2015,gdp_nominal_bln,value_added_per_1000_workers,long_rate_filled,long_rate_source,gfcf_private_legacy_raw,population_legacy_raw
BE,2011,378745.4,400307.4,86316.1,8974.0,1478.4,391.3,11000638.0,36270.0,4552.3,7259376.0,339303.2,,4.233333333333333,4.23,90394.3,,4.23333333333333,94.61363941810718,1562.5654071574204,413.57673418607857,1976.142141343499,1869.7,95540.45331724161,77342.1,91230.08112874771,9484.89039761275,81745.19073113496,378.7454,74.53445511060343,4.233333333333333,eurostat,91407.37923,11038264.0
BE,2012,387934.9,401171.2,88540.8,9595.0,1578.4,431.7,11075889.0,36120.0,4563.3,7267008.0,347256.9,,3.0,3.0,93810.6,,3.0,96.70058568511399,1632.2548501823373,446.4295608361093,2078.6844110184466,2010.1000000000001,97011.40829226759,78945.8,91561.80324317302,9922.380440635787,81639.42280253723,387.9349,76.09775820130169,3.0,eurostat,91889.11917,11106932.0
BE,2013,394616.3,402396.8,87430.6,9174.0,1551.8,466.9,11137974.0,36060.0,4552.8,7245650.0,353107.0,,2.41,2.41,95515.4,,2.41,98.06646076708363,1582.3962523595708,476.1056903123364,2058.5019426719073,2018.6999999999998,97398.64093480173,78256.6,89154.43599790482,9354.880280414165,79799.55571749064,394.61629999999997,77.55820593920225,2.41,eurostat,89139.43946,11159407.0
BE,2014,404958.3,409501.3,92496.2,10308.0,1599.1,371.7,11180840.0,36530.0,4569.3,7255526.0,362940.0,,1.7133333333333334,1.71,97626.1,,1.71333333333333,98.89060181249731,1617.039405859813,375.8698937890641,1992.909299648877,1970.8,98721.31245101038,82188.2,93533.86298060812,10423.639669565977,83110.22331104214,404.9583,79.43010964480335,1.7133333333333334,eurostat,93131.11149,11209057.0
BE,2015,415538.0,415538.0,96205.3,10357.0,1669.3,413.9,11237274.0,36860.0,4607.6,7289553.0,372548.9,,0.8400000000000001,0.84,98372.29999999999,,0.84,100.0,1669.2999999999997,413.8999999999999,2083.2,2083.2,98372.29999999999,85848.3,96205.3,10357.0,85848.3,415.538,80.8553042798854,0.8400000000000001,eurostat,95688.9,11274196.0
BE,2016,428467.1,420497.5,100774.7,10450.0,1704.1,359.2,11311117.0,37110.0,4665.3,7381226.0,382874.7,,0.47583333333333333,0.48,99913.5,,0.475833333333334,101.89527880665163,1672.4032947920623,352.51878615651003,2024.9220809485723,2063.2999999999997,98055.08279690554,90324.7,98900.26425191107,10255.627269865061,88644.63698204601,428.46709999999996,82.06861295093563,0.47583333333333333,eurostat,98227.25444,11331422.0
BE,2017,443407.2,426697.6,104219.1,10884.0,1808.0,475.8,11351727.0,37510.0,4734.9,7501742.0,395972.0,,0.7224999999999999,0.72,102498.7,,0.7225,103.91602858792739,1739.8663368569564,457.86969196711283,2197.7360288240693,2283.8,98636.0827995576,93335.1,100291.65030283676,10473.84137740659,89817.80892543016,443.4072,83.62837652326343,0.7224999999999999,eurostat,99821.7486,11375158.0
BE,2018,459491.8,434710.8,109244.1,12249.0,1953.3,543.3,11398589.0,38040.0,4804.5,7626984.0,410351.2,,0.795,0.79,106380.5,,0.795,105.70057150639,1847.9559496818006,513.9991130200799,2361.9550627018807,2496.6,100643.25905141287,96995.1,103352.4213191182,11588.395242744265,91764.02607637395,459.4918,85.40976168175669,0.795,eurostat,103113.3355,11427054.0
BE,2019,479444.9,445330.3,116175.3,12638.0,2044.2,659.6,11455519.0,38760.0,4880.4,7747014.0,429083.2,,0.19333333333333333,0.19,110062.5,,0.193333333333334,107.66051625052238,1898.7462360325449,612.6665772855232,2511.412813318068,2703.8,102231.07210807748,103537.3,107908.919672709,11738.75106691092,96170.16860579807,479.4449,87.91967871485944,0.19333333333333333,eurostat,108371.0846,11488980.0
BE,2020,463750.9,423985.7,111457.3,12755.0,2104.7,547.5,11522440.0,36740.0,4875.1,7112700.0,417994.9,,-0.14833333333333334,-0.15,112398.29999999999,,-0.148333333333334,109.37890122237613,1924.2285088611147,500.5535746669171,2424.7820835280318,2652.2,102760.49470590783,98702.3,101900.18253465384,11661.298346806443,90238.8841878474,463.7509,85.74078480441426,-0.14833333333333334,eurostat,102211.739,11538604.0
